@relation celebrity2

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coord_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas_num numeric
@attribute colons_and_semi_colons numeric
@attribute dash_num numeric
@attribute paren_num numeric
@attribute ellipses_num numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverb_num numeric
@attribute whwords_num numeric
@attribute slang_num numeric
@attribute all_in_upper_case_num numeric
@attribute avg_len_of_sentense numeric
@attribute avg_len_of_tokens numeric
@attribute num_of_sentense numeric
@attribute class {BarackObama,StephenAtHome,aplusk,KimKardashian,neiltyson,shakira}

@data
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 1, 0, 0, 0, 11.0, 4.578947368421052, 2,BarackObama
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 18.0, 5.0625, 1,BarackObama
0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 1, 0, 0, 0, 10.5, 5.294117647058823, 2,BarackObama
2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 1, 0, 0, 0, 0, 13.5, 3.6363636363636362, 2,BarackObama
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 11.0, 5.428571428571429, 1,BarackObama
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8.333333333333334, 4.8, 3,BarackObama
0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 5, 0, 1, 0, 0, 11.0, 3.823529411764706, 2,BarackObama
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 11.5, 4.380952380952381, 2,BarackObama
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 6.666666666666667, 3.4285714285714284, 3,BarackObama
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7, 3, 0, 0, 0, 0, 12.5, 4.318181818181818, 2,BarackObama
2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 1, 0, 0, 24.0, 3.9047619047619047, 1,BarackObama
1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 1, 0, 0, 26.0, 4.0, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 2, 0, 0, 0, 0, 6.0, 3.25, 2,BarackObama
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 1, 0, 0, 19.0, 4.1875, 1,BarackObama
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 5, 4, 1, 0, 0, 0, 11.0, 4.2105263157894735, 2,BarackObama
0, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 6, 4, 0, 0, 0, 0, 26.0, 3.380952380952381, 1,BarackObama
1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 26.0, 5.0, 1,BarackObama
0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 6, 2, 2, 0, 0, 0, 12.5, 3.9047619047619047, 2,BarackObama
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 3, 0, 1, 0, 22.0, 5.0, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 0, 10, 2, 0, 0, 0, 0, 25.0, 5.375, 1,BarackObama
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 2, 0, 0, 0, 0, 10.5, 5.166666666666667, 2,BarackObama
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 6, 3, 0, 0, 0, 0, 10.5, 4.888888888888889, 2,BarackObama
1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 15.0, 5.916666666666667, 1,BarackObama
1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 5, 0, 0, 0, 0, 0, 8.0, 4.25, 2,BarackObama
